Address,Description,ID,N_rooms,Payment,Postal,Posting_info,Square,Title,Town,Type,URL,image_urls
Laufenstrasse ,"This apartment is located in an apartment building near the SBB station in the popular Gundeli Quartier in Basel.The apartment on the 6th floor has a generous roof terrace with foresight.There are various shops, restaurants and public transport in the immediate vicinity of the property.Equipment: · Parquet floor in the living room and bedroom · Practical Novilon floor in the kitchen and in the bathroom · Installation kitchen with gas cooking stove · Bathroom with bathtub · Practical built-in closet in the entrance area · Separate basement compartment for more storage space · Large roof terrace with far-sighted. The property has a lift.Have we piqued your interest?We are looking forward to your contact.",10003418234,2,1350.0,4053.0,24.07.2021,57.0,Living in the living Gundeli Quartier with great rent in Basel - Jerome Levy - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/wohnen-im-lebendigen-gundeli-quartier-mit-toller/10003418234,
Thiersteinerallee ,"As of 01.09.2022 we rent a renovated 3.5 room apartment on the 2nd floor with lift.The apartment has a new bathroom, separate toilet, modern kitchen with GWM, glass ceramic stove, refrigerator with TK, dining room, large forecourt, living and bedroom with new parquet floors.Balcony on the courtyard side.",10004335480,3.5,1860.0,4053.0,07.06.2022,76.0,Rent the 3.5 -room apartment near Heiliggeistkirche in Basel - Abendrot Immobilien AG - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/sanierte-3-5-zimmerwohnung-naehe-heiliggeistkirche/10004335480,"https://c.tutti.ch/images/1000024662641.jpg,https://c.tutti.ch/images/1000024662639.jpg,https://c.tutti.ch/images/1000024662638.jpg,https://c.tutti.ch/images/1000024662637.jpg,https://c.tutti.ch/images/1000024662640.jpg,https://c.tutti.ch/images/1000024662641.jpg"
,"Apartment right on the Rhine Beautiful apartment with a garden seat in the courtyard.The existing house was completely renovated in 2012.The apartment is characterized as follows: - Own washing machine / tumbler in the apartment - modern, easy -care forest kitchen - Modern bathroom with a spacious shower - solar hot water heating in connection with gas central heating - quiet seat - parquet floor in living room and bedroom - panel floor in theWet cells - Sep. House entrance - Large bike storage room with 2 seats per apartment - separate basement with socket - lift",10003452490,2,2355.0,4052.0,06.08.2021,70.0,Rent a modern apartment with a gartensitzplatz directly on the Rhine in Basel - Nicole Manco - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/moderne-wohnung-mit-gartensitzplatz-direkt-am-rhein/10003452490,"https://c.tutti.ch/images/1000020682810.jpg,https://c.tutti.ch/images/1000020682809.jpg,https://c.tutti.ch/images/1000020682808.jpg,https://c.tutti.ch/images/1000020682807.jpg,https://c.tutti.ch/images/1000020682811.jpg,https://c.tutti.ch/images/1000020682810.jpg"
Entenweidstrasse ,· Living room with laminate floor.· Boiler in the corridor.Car parking spaces in the parking hall can be rented for Fri 120.- per month.,10003502996,1,850.0,4056.0,23.08.2021,30.0,Rent a sunny studio in Basel - Beat Keiser - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/sonniges-studio/10003502996,https://c.tutti.ch/images/1000020940010.jpg
Laufenstrasse ,"From now on we rent this new 1.5-room apartment on the 5th floor with 49 m2 living space in a low-traffic and popular residential area in Gundeli.The highlights are as follows: · Living room/bedroom with high -quality parquet · Large/elegant kitchen with stone floor · Modern bathroom with glass shower, lavabo and toilet and washing tower · Large balcony with solar gates · Cellar compartment for co -use are lift, laundry room and drying room.The property is equipped with the Nieder Connecting app.For you, this means that you can connect to us at any time and easily with us, e.g. with a damage report.Do not hesitate to contact us for further questions or a visit.",10003462091,1.5,1470.0,4053.0,10.08.2021,49.0,Rent new single apartment on top location in Basel - Mario Hürlimann - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/neuwertige-singlewohnung-an-top-lage/10003462091,"https://c.tutti.ch/images/1000024758569.jpg,https://c.tutti.ch/images/1000024870830.jpg,https://c.tutti.ch/images/1000024870833.jpg,https://c.tutti.ch/images/1000024870832.jpg,https://c.tutti.ch/images/1000024870831.jpg,https://c.tutti.ch/images/1000024758569.jpg"
Klingnaustrasse ,"Klingnaustrasse 5, Basel 2.5-Room Apartment (62m²) Bright, Modernly Furnesthed and Ready to Move in Apartment with High Living Comfort, Balcony in the Inner Courtyard and Excellent Public Transport Connection Connection Connection or Train Station. Our Apartments are different? We Are Sure You'll Love Theme Because We love to serve you! . Furning the 2.5-room Apartment of more than 60 M2 Consists of a Wardrobe/Entrance area, Living Room, Bedroom, Large Kitchen with Dining Area, Bathroom and a Small Storage Room. The floors are equiped with beautiful parquet in the live and sleeping area as well as with modern linoleum in the Kitchen, Hallway and Bathroom. The High Rooms and The Classic Building Structure Combine the Apartment Charmingly With Modern Finishing Standards and High-Quality Furnishings. The big kitchen is fully equiped and offer you a comfortable place for up to four people at the dining table. Cooker, Microwave, Oven, Fridge with Freezer, Dishwasher, Nespresso Coffee Machine, Tea Maker and All Cooking and Eating Utensils Make Sure that You Feel at Home Right Away. The big balcony is located right next to the kitchen? Accessible as well from the sleeping room? and leads into the quiet and green Inner Courtyard. The Bedroom Has A High-Quality Bed (180 x 200 cm), A Modern, Semi-Open Wardrobe System, A Chest of Drawers and a Comfortable Reading Chair. The Living Room Offers You Plenty of Space for Cosiness and with 138 TV Channels and 115 Radio Stations Enoe for Entertainment. In the entrance area there is a chest of drawers, a and a cloacroom. The Bathroom Consists of A Bath, Toilet, Washbasin and Hairdryer. . Services Our Price Includes All Additional Costs (Electricity, Water, Gas) and a lot of services: Starter and Welcome Package, Wi-Fi, TV with 138 TV and 115 Radio Stations, Bi-Weekly Cleaning Service of the Apartment Incl. Change of Change of Bed Linen and Towels, Final Cleaning at Check-Out, Washing Machines and Dryers for Small Money You Can use the following service: For Example Laundry Service, Weekly Cleaning of the Apartment. . Location and surrounding Klingnaustrasse 5 is located in the heart of Wettstein Quartier in Basel and is characterized by its quiet location with excellent Connections to Public Transport (Tram and Bus) and private transport. Shopping Facilities for Daily Needs are Within Walking Distance and the Roche-Campus, The Basel Exhibition Center and the Lovely Old Town Are Almost Your Neighbours. The Traffic-Calmed Streets, The Green Inner Courtyard and the Proximity to the Rhein and Its Great? Riviera? Underline the High Quality of Life of the Apartment. This and all other service apartments you find at",10003467909,2.5,2540.0,4058.0,11.08.2021,60.0,Furnesthed 2.5 -room Apartment with 1st Class Service in Basel Rent - Monique Marfurt - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/kleinbasel/immobilien/wohnungen/furnished-2-5-room-apartment-with-1st-class-service/10003467909,"https://c.tutti.ch/images/1000020767281.jpg,https://c.tutti.ch/images/1000020767284.jpg,https://c.tutti.ch/images/1000020767280.jpg,https://c.tutti.ch/images/1000020767282.jpg,https://c.tutti.ch/images/1000020767283.jpg,https://c.tutti.ch/images/1000020767281.jpg"
Maulbeerstrasse ,This great 2.5 apartment is rented out immediately or by appointment in our beautiful property.The apartment is modern and offers the following equipment: · Modern kitchen · Beautiful modern bathroom including base cabinet · High quality wooden floor in all areas · Cloakroom (in the entrance area) We give you a free net interest.You are welcome to contact us so that we can show you the great apartment at a viewing appointment.We look forward to your contact.,10003445204,2.5,1450.0,4058.0,03.08.2021,50.0,We give you a rent in Basel - Czerwenka Alisha - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/kleinbasel/immobilien/wohnungen/wir-schenken-ihnen-einen-mietzins/10003445204,"https://c.tutti.ch/images/1000023112659.jpg,https://c.tutti.ch/images/1000023112660.jpg,https://c.tutti.ch/images/1000023112661.jpg,https://c.tutti.ch/images/1000020647155.jpg,https://c.tutti.ch/images/1000023126261.jpg,https://c.tutti.ch/images/1000023112659.jpg"
Klingelbergstrasse ,"This development is located in a central location and offers the following expansion standard: · Parquet floor in the living area · Laminate floor in the bedrooms · Open fitted kitchen with space for a dining table and dishwasher · Large, light -flooded living room · Balcony on the courtyard side, accessible from both bedrooms.You that the photos are sample images that only represent the expansion standard.Have we piqued your interest?Then we look forward to your contact!",10003464970,3,1760.0,4056.0,10.08.2021,81.0,"Rent in the middle of the city of Basel, near the hospital and organic center in Basel - Sandra Stegmüller - Tutti.ch",basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/mitten-in-der-stadt-basel-nahe-spital-und-bio-zentrum/10003464970,"https://c.tutti.ch/images/1000020754692.jpg,https://c.tutti.ch/images/1000020754695.jpg,https://c.tutti.ch/images/1000020754694.jpg,https://c.tutti.ch/images/1000020754696.jpg,https://c.tutti.ch/images/1000020754693.jpg,https://c.tutti.ch/images/1000020754692.jpg"
Davidsrain ,"Davidsrain 6, Basel 2.5-Room Apartment (61m²) Bright, Modernly Furnesthed and Ready to Move in Apartment with High Living Comfort, Balcony in the Inner Courtyard and Excellent Public Transport Connection Connection Connection Connection or Airport. Our Apartments are different? We Are Sure You'll Love Theme Because We love to serve you! . Furising the 2.5-room Apartment of more than 60 M² Consists of a Wardrobe/Entrance area, Living Room, Bedroom, Large Kitchen with Dining Area, Bathroom and a Small Storage Room. The floors are equiped with Beautiful Herringbone Parquet in the Living and Sleeping Area as Well as with Modern Linoleum in the Kitchen, Hallway and Bathroom. The High Rooms and The Classic Building Structure Combine the Apartment Charmingly With Modern Finishing Standards and High-Quality Furnishings. The kitchen is fully equipped and offer you a comfortable place for up to four people at the dining table. Cooker, Microwave, Oven, Fridge with Freezer, Dishwasher, Nespresso Coffee Machine, Tea Maker and All Cooking and Eating Utensils Make Sure that You Feel at Home Right Away. The Balcony is located right to the kitchen and leads into the quiet and green inner courtyard. The Bedroom Has A High-Quality Bed (180 x 200 cm), A Modern, Semi-Open Wardrobe System, A Chest of Drawers and a Comfortable Reading Chair. The Living Room Offers You Plenty of Space for Cosiness. In the entrance area there is a work table and a cloacroom. You will find a Washing Machine and Dryer in the Apartment. The Bathroom Consists of A Bath, Toilet, Washbasin and Hairdryer. . Services Our Price Includes All Additional Costs (Electricity, Water, Gas) and a Lot of Services: Starter and Welcome Package, Wi-Fi, TV, Bi-Weekly Cleaning Service of the Apartment Incl. Change of Bed Linen and Towels, Finale Cleaning At check-out, Washing Machines and Dryers for Personal Use in the House. For small money you can use the following service: Laundry Service, Weekly Cleaning of the Apartment. . This and all other service apartments you find at",10003466548,2.5,2540.0,4056.0,11.08.2021,61.0,Furnesthed 2.5 -room Apartment with 1st Class Service in Basel Rent - Monique Marfurt - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/furnished-2-5-room-apartment-with-1st-class-service/10003466548,"https://c.tutti.ch/images/1000020762033.jpg,https://c.tutti.ch/images/1000020762037.jpg,https://c.tutti.ch/images/1000020762036.jpg,https://c.tutti.ch/images/1000020762035.jpg,https://c.tutti.ch/images/1000020762034.jpg,https://c.tutti.ch/images/1000020762033.jpg"
,"Rental period from March 1, 2023 to December 31, 2023 (at least 2 months, by arrangement) Helle, close to the center in a quiet location, total renovation/re -cover December 2010; Bus lines and tram nearby; Coop supermarket, Migros, Denner available in a few minutes on foot. 65m², on the 3rd floor with lift, 1 bedroom, in a new building, in new condition, living room with parquet/laminate, bedroom with parquet/laminate. A maximum of 2 people, not suitable for families with children, do not allow pets, smoking in the apartment is not allowed. Direct link: Offer detail/55503/2-room apartment basel-altstadt-Grossbasel/All Basel: Moeblated apartments/Basel/Additional remarks on rent: including heating, electricity, water, Internet. The cleaning during the stay and the final cleaning is carried out by the provider's cleaning lady and the subtenant covers the costs. WIN Price The provider of this property rents for cost (or at the market price for owners). Furniture: furniture from real hardwoods; Nice lamps that radio. Stylish, antique furniture. 1 double bed. Equipment: Internet, built -in wardrobes. Washing machine & tumble dryer/tumbler. Balcony / terrace / garden: 1 balcony 3m². Kitchen: kitchen furnishings for 2 people. Open kitchen, dishwasher. Bathroom / shower / toilet: The tumble dryer is in the bathroom. 1 shower in bathtub & toilet. Public traffic: 4 minutes walk to the public transport station Basel, Bernoullianum. 7 minutes to travel to Basel SBB. Car: public parking. Keywords: Temporarily temporarily temporary living exposure WAZ short -term rent short -term rent short -term living transitional apartment. *************************************** 2 Room apartment in Basel - Altstadt/Grossbasel, Furnished, Temporary. Rental Period from March 1, 2023 to December 31, 2023 (min. 2 Months, by arrangement) Close to center in Quiet Location; Total Renovation and Re-covering December 2010; Bus and tram Nearby; Coop Supermarket, Migros and Denner Within Walking distance; University Nearby. 65m², on 3rd Floor with elevator, 1 thetroom, in New Building, as good as new, parquet/laminate in Living Room, Parquet/Laminate in Bedroom (s) 2 person max., Not suitible for families with Children, pets not Allowed, smoking in apartment not allowed. Direct Link: Offer-Detail/55503/2-room apartment basel-altstadt-Grossbasel/All Basel: FURNISHED-APARTMENTS/Basel/Complementary Remarks on the Rent: Heating, Electricity, Water, Internet including Cleaning During the Stay as Well as the final cleaning is done by the provider's cleaning lady and the subtenant pays the costs. Win Price the Provider Offering This Property is Renting Out At His Own Cost (resp. At Market Price if he is an owner) with no Surcharge for Furnishings. Furniture: Furnic Made from Real Hard Wood; Beautiful Lamps, Dab Radio. Stylish, antique venue. 1 double bed. Equipment: Internet, Built-in Closets. Washing Machine & Tumbler. Balcony / Terrace / Garden: 1 Balcony 3m². Kitchen: Kitchen Equiped for 2 Persons. Open kitchen area, Dishwasher. Bath / Shower / Toilet: In the Bathroom is the Tumble Dryer. 1 Shower in Tub & Toilet. Public Transport: 4 min. To Walk to Public Transport Station Basel, Bernoullianum. 7 minutes to ride to train station Basel SBB. Car: Public Parking Nearby. Keywords: Shortterm Medium Term Expat Relocation Business HR Sabbatical Workation Digitalnomad.",10003475019,2,2190.0,4056.0,13.08.2021,65.0,"2 room apartment in Basel - Altstadt/Grossbasel, furnished, rent in Basel - UMS AG - Submitterservice - Temporary Housing - Tutti.ch",basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/2-zi-wohnung-in-basel-altstadt-grossbasel-moebliert/10003475019,"https://c.tutti.ch/images/1000020824673.jpg,https://c.tutti.ch/images/1000020824674.jpg,https://c.tutti.ch/images/1000020824675.jpg,https://c.tutti.ch/images/1000020824677.jpg,https://c.tutti.ch/images/1000020824676.jpg,https://c.tutti.ch/images/1000020824673.jpg"
Schweizergasse ,"New customers offer - completely furnished (can be removed) - Wi -Fi Internet access including - 24 hours hotline - all additional costs included (including electricity, hot water, laundry room, etc.) - Pets on request - 2 monthly rents Depot specified applies from oneMinimum rental period of 3 months, notice period 30 days.*** Offer for New Customers - Completely Furnished (Can Be Removed) - Wi -Fi Internet Access Included - 24 HRS Hotline - All Additional Costs Included (including Electricity, Hot Water, Shared Laundry, etc.) - Pets Allowed on Request- 2 Months Deposit the indicated rental price is valid from a minimum rental period of 3 months, notice period 30 days.",10003507117,1.5,1490.0,4054.0,24.08.2021,30.0,Furnished 1.5 room apartment in the popular Bachlettenquartie in Basel Rent - Apartments Swiss Star AG - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/moeblierte-1-5-zimmer-wohnung-im-beliebten-bachlettenquartie/10003507117,"https://c.tutti.ch/images/1000024617771.jpg,https://c.tutti.ch/images/1000024617773.jpg,https://c.tutti.ch/images/1000024617772.jpg"
Maulbeerstrasse ,"We rent this beautiful and modern 2.5 room apartment immediately or by appointment. The apartment offers you the following amenities: · Living room and bedroom with parquet floor · Kitchen and wet room with easy-care floor · Open kitchen with glass ceramic stove, oven, dishwasher and lots of storage space for your kitchen utensils · Bathroom with toilet, lavabo, mirror cabinet and shower environment: · Varse Shops are in the immediate vicinity · Various offers for families, couples and singles round the almost perfect location with regard to infrastructure in almost all areas from · Very good connections to the highway and public transport We give you a net interest. Please note that the images serve as reference images and deviate from the original. Have we piqued your interest? For a viewing date, please contact us in writing using the contact form. We look forward to your inquiry.",10003592294,2.5,1450.0,4058.0,17.09.2021,50.0,Looking for free rent?Rent in Basel - Czerwenka Alisha - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/kleinbasel/immobilien/wohnungen/gratis-mietzins-gesucht/10003592294,"https://c.tutti.ch/images/1000023112658.jpg,https://c.tutti.ch/images/1000023112657.jpg,https://c.tutti.ch/images/1000023112655.jpg,https://c.tutti.ch/images/1000023112656.jpg"
Gempenstrasse ,"At Gempenstrasse 78 in the popular “Gundeli” residential area, we rent high-quality renovated 1.5 room apartments.The “highlights”: - kitchen with dishwasher, induction hob and oven - oak parquet in the living room and bedrooms - wet cells with a base level shower and bathroom furniture - own washing machine and tumbler in every apartment - large balcony with light and electricity (shared withAnother party) If you wish, the apartment can also be rented furnished.(Rental period at least 6 months, plus CHF 350 per month) have we sparked your interest?We are happy to be available for a non -binding viewing date.",10003597696,1.5,1450.0,4053.0,20.09.2021,31.0,"First reference!Rent 1.5 room apartments in the popular ""Gundeli"" quart in Basel - Silvio Cefariello - Tutti.ch",basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/erstbezug-1-5-zimmer-wohnungen-im-beliebten-gundeli-quart/10003597696,"https://c.tutti.ch/images/1000023255205.jpg,https://c.tutti.ch/images/1000023226751.jpg,https://c.tutti.ch/images/1000023226705.jpg,https://c.tutti.ch/images/1000023226704.jpg,https://c.tutti.ch/images/1000023226706.jpg,https://c.tutti.ch/images/1000023255205.jpg"
Pfeffingerstrasse ,"Near the SBB train station, generous, beautifully developed and extremely bright apartment.3.5 room apartment on the 1st floor (without a lift).Living space approx. 101 m2 with high rooms.Pet posture by arrangement.Location: The residential building is located between Güterstrasse and train station in a quiet side street.There are good connections to public transport (tram / bus / train), highway, schools and shops.Expansion very nice rooms.The apartment has a modern, friendly fitted kitchen with an open living and dining area as well as in 2000 renovated bathrooms with its own washing tower.Parquet was laid in all living, dining and side areas.Of course there are record coverings in the kitchens, forecourts and in the bathroom room",10003601193,3.5,2220.0,4053.0,21.09.2021,101.0,Rent a quiet city apartment at the station in Basel - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/ruhige-stadtwohnung-beim-bahnhof/10003601193,"https://c.tutti.ch/images/1000022845270.jpg,https://c.tutti.ch/images/1000022845272.jpg,https://c.tutti.ch/images/1000023522338.jpg,https://c.tutti.ch/images/1000022845273.jpg,https://c.tutti.ch/images/1000023191111.jpg,https://c.tutti.ch/images/1000022845270.jpg"
Laufenstrasse ,"By appointment, we rent this 3.5-room apartment on the 1st floor in a low-traffic and popular residential area in Gundeli in the 1st floor in 2019. The apartment has 80 m2 and is equipped as follows: · Elegant parquet in the bedrooms and the living room · High-quality floor and wall panels in the bathroom · Beautiful kitchen with lots of storage space, glass ceramic stove, dishwasher, large refrigerator, freezer and oven · Bathroom with more modern Bathtub · Washing tower · Spacious basement compartment Note: The apartment photos are not original pictures, but a similar type of apartment. In addition, there is no balcony with this apartment. Lift and a joint garden in the back yard are available for co -use. The property is equipped with the Nieder Connecting app. For you, this means that you can connect to us at any time and easily with us, e.g. with a damage report. We hope to have aroused your interest and are happy to be available for a personal conversation or a tour. We look forward to your call: 061 465 56 00",10003624959,3.5,2150.0,4053.0,29.09.2021,80.0,Rent exclusive living in the Gundeli district in Basel - Mario Hürlimann - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/exklusives-wohnen-im-gundeli-quartier/10003624959,"https://c.tutti.ch/images/1000024692159.jpg,https://c.tutti.ch/images/1000024692160.jpg,https://c.tutti.ch/images/1000024692161.jpg,https://c.tutti.ch/images/1000024692158.jpg,https://c.tutti.ch/images/1000024692162.jpg,https://c.tutti.ch/images/1000024692159.jpg"
Gundeldingerrain TEC ,"This cozy apartment is located on the ground floor and has: · Modern kitchen with a glass ceramic hob, dishwasher and stone slab floor · Bathroom with stone slab floor · New parquet in the rooms · Gartensitzplatz · Lift · Cellar compartment There are no dogs in the property.For example photos of another apartment in the property.Interested?In that case, a visit pays off.",10003636565,3,1790.0,4053.0,01.10.2021,83.0,Rent a quiet apartment with a seat in Basel - Schaad Laura - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/ruhige-wohnung-mit-sitzplatz/10003636565,"https://c.tutti.ch/images/1000021435222.jpg,https://c.tutti.ch/images/1000021435225.jpg,https://c.tutti.ch/images/1000021435223.jpg,https://c.tutti.ch/images/1000021435224.jpg"
Wasgenring ,"Large 2 1/2 room apartment with large balcony in the countryside very calm and centrally located.Kitchen with GW, glass ceramic and balcony door, gear with a large installation cabinet, all rooms with parquet all rooms, with large windows new 3, large basement.",10003647051,2.5,1400.0,4054.0,05.10.2021,64.0,Rent a large 2.5 room apartment in Basel - W. Oser GmbH - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/grosse-2-5-zimmerwohnung/10003647051,
Schönaustrasse ,"Unique Serviced Living @ Messe Basel In the properties 31-35 on the Schönaustrasse in Basel, we offer a total of 30 modern and fully furnished apartments in 3 different apartment types. Art and culture right on your doorstep. In foot distance, you can also reach a variety of shops in addition to trendy restaurants and bars. The immediate proximity to the Basel trade fair, the Baden train station and the lively Rhine promenade make these well -kept apartments even more attractive. Further highlights: · Bed and frottéwasin including · Full equipment (including dishes) · Dishwasher · High-speed internet · High quality furniture · Modern expansion · Partly bedsofa for guests · bed 160 cm wide costs including · cleaning and / or laundry service 2x / month Washing machine / tumbler for co-use in the basement Auto-adjustment can be rented (directly vis-à-vis). The highway connection is in the immediate vicinity.",10003701090,2.5,2795.0,4058.0,21.10.2021,72.0,Schönau Serviced Living / Operated by Basellodging in Basel Rent - Swisslodging AG - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/kleinbasel/immobilien/wohnungen/schoenau-serviced-living-operated-by-basellodging/10003701090,"https://c.tutti.ch/images/1000021805014.jpg,https://c.tutti.ch/images/1000021805015.jpg,https://c.tutti.ch/images/1000021805011.jpg,https://c.tutti.ch/images/1000021805012.jpg,https://c.tutti.ch/images/1000021805013.jpg,https://c.tutti.ch/images/1000021805014.jpg"
Schönaustrasse ,"Unique Serviced Living @ Messe Basel In the properties 31-35 on Schönaustrasse in Basel, we offer a total of 30 modern and fully furnished apartments in 3 different apartment types. Art and culture right on your doorstep. In foot distance, you can also reach a variety of shops in addition to trendy restaurants and bars. The immediate proximity to the Basel trade fair, the Baden train station and the lively Rhine promenade make these well -kept apartments even more attractive. Further highlights: · Bed and frottéwasin including · Full equipment (including dishes) · Dishwasher · High-speed internet · High quality furniture · Modern expansion · Partly bedsofa for guests · bed 160 cm wide costs including · cleaning and / or laundry service 2x / month Washing machine / tumbler for co-use in the basement Auto-adjustment can be rented (directly vis-à-vis). The highway connection is in the immediate vicinity.",10003710288,3,3100.0,4058.0,24.10.2021,79.0,Schönau Serviced Living / Operated by Basellodging in Basel Rent - Swisslodging AG - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/kleinbasel/immobilien/wohnungen/schoenau-serviced-living-operated-by-basellodging/10003710288,"https://c.tutti.ch/images/1000021841174.jpg,https://c.tutti.ch/images/1000021841177.jpg,https://c.tutti.ch/images/1000021841176.jpg,https://c.tutti.ch/images/1000021841173.jpg,https://c.tutti.ch/images/1000021841175.jpg,https://c.tutti.ch/images/1000021841174.jpg"
Spalenberg ,"In downtown Basel, we rent this charming old building in a very well -kept apartment building.Due to the central location, there are numerous shops, restaurants, leisure activities, sights and public transport in the immediate vicinity.Equipment: · Floor coverings: laminate/parquet/panel/PVC · Separate installation kitchens with glass ceramic and dishwasher · bathroom with bathtub and shower · The apartment has two large bedroom · In addition, the apartment offers space for a feasible reading room with access from the living room · Keller compartment Note: · The property has no lift we have aroused your interest?We are looking forward to your contact.",10003721904,3.5,2500.0,4051.0,28.10.2021,106.0,"Spacious 3.5 -room altitude apartment on the ""Spalenberg"" in Basel - Cannella Davide - Tutti.ch",basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/grosszuegige-3-5-zimmer-altbauwohnung-am-spalenberg/10003721904,"https://c.tutti.ch/images/1000021885186.jpg,https://c.tutti.ch/images/1000021885184.jpg,https://c.tutti.ch/images/1000021885183.jpg,https://c.tutti.ch/images/1000021885185.jpg,https://c.tutti.ch/images/1000021885182.jpg,https://c.tutti.ch/images/1000021885186.jpg"
,"Totally renovated apartment with stoneware panels and vinyl in a white parquet look, own washing tower, modern kitchen with glass ceramic, large refrigerator with 3 separate freezer and dishwasher car parking spaces in the parking hall can be rented.",10003725111,1.5,1805.0,4056.0,29.10.2021,51.0,Modern 1/2 -room attic apartment in Basel - Michael Mägli - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/moderne-1-1-2-zimmer-attikawohnung/10003725111,"https://c.tutti.ch/images/1000021903734.jpg,https://c.tutti.ch/images/1000021903736.jpg,https://c.tutti.ch/images/1000021903735.jpg,https://c.tutti.ch/images/1000021903737.jpg"
Grellingerstrasse ,We rent a 2 -room apartment in the Gellertquartier in a central location with the following equipment: - Open fitted kitchen with a dishwasher (the kitchen was fully renewed) - Light living room - bathroom / toilet with bathtub - basement compartment - Lift did we have your interest?We would be happy to make a non -binding viewing date with you.,10003730926,2,1490.0,4052.0,01.11.2021,55.0,Rent 2 -room apartment in a beautiful neighborhood in Basel - Jakob Jegge - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/2-zimmerwohnung-in-schoener-nachbarschaft/10003730926,"https://c.tutti.ch/images/1000024085431.jpg,https://c.tutti.ch/images/1000024085435.jpg,https://c.tutti.ch/images/1000024085433.jpg,https://c.tutti.ch/images/1000024085432.jpg,https://c.tutti.ch/images/1000024085434.jpg,https://c.tutti.ch/images/1000024085431.jpg"
Klingelbergstrasse ,"Nest Housing with Great Booking Conditions - Minimum 14 Days Rental Duration of Booking Long -in -Lens - Minimum Cancellation Term 30 Days - No Deposit Required - Credit Card As a Guarantee Required - Internet and Chrome Cast (TVStreaming) Incl. In Price About The Apartment: - Fully Equiped Kitchen with Modern Appliances - Dining/Living Room Combined - Bathroom with Wellness Rain Shower - Separate Bedroom Equiped with Qooden -Sized Bed - Wooden Floor - 24/7 Check -Out Big Plus: Washing Machine/Tumbler Available in the Apartment Additional Charges - End Cleaning (One Time Charge) Optional Services - Additional Apartment Fresh -Up Service - Foldable Bed and Baby Item on Request - Parking Space Up Request and Availability - Nespresso Coffee Machine Upon Request *** The River Rhine is Close, Offering great opportunities for walks. There are plenty of restaurants and bars within easy Reach and the bus as well as the tram stops in front of the building. Additional residential units can be found on our website",10003757452,2.5,3150.0,4056.0,11.11.2021,52.0,FURNISHED 1 DETROOM Apartment in the Heart of Basel Close Rent in Basel - Client Services - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/furnished-1-bedroom-apartment-in-the-heart-of-basel-close/10003757452,"https://c.tutti.ch/images/1000022061161.jpg,https://c.tutti.ch/images/1000022061163.jpg,https://c.tutti.ch/images/1000022061164.jpg,https://c.tutti.ch/images/1000022061165.jpg,https://c.tutti.ch/images/1000022061162.jpg,https://c.tutti.ch/images/1000022061161.jpg"
